"genotype","tv.hue_circular_mean","totalSV.nir_median","WUE.resid","avg.sv.height","avg.sv.area","area.over.water","water.amount.plus.cum","trt.day"
"TB_setaria_12_0534",-0.069891461321266,0.159885376862576,-0.321891300452519,-0.29818247879463,-0.326845190249683,-0.193778720816102,-0.0517614296702243,"wet.10"
"TB_setaria_12_0052",-0.0526462016069886,0.234497272158273,-0.0793934513641285,0.0572758111678439,-0.0771889994219137,0.0480955628603024,-0.0517614296702243,"wet.10"
"TB_setaria_12_0317",0.0147228123077693,0.270938957564627,-0.284301227564116,-0.199749918653285,-0.275639701730489,-0.313080248478267,-0.0517614296702243,"wet.10"
"TB_setaria_12_0586",-0.342322812870111,NA,-0.242910729548292,-0.148612508217544,-0.250547006615368,-0.0844059676848377,-0.0517614296702243,"wet.10"
"TB_setaria_12_0513",-0.508341636593063,0.177906017649605,-0.802869614461968,-0.787702304549811,-0.814336264112452,-0.322929029514249,-0.0517614296702243,"wet.10"
"TB_setaria_12_0511",-0.19862628260714,0.088190639212991,-0.467503977330906,-0.483543872886081,-0.471172580671273,-0.057919199768192,-0.0517614296702243,"wet.10"
"TB_setaria_12_0278",-0.160847077813744,0.0572593093650801,-0.118682262377493,-0.313232639195934,-0.111438680200229,0.345046571262831,-0.0517614296702243,"wet.10"
"TB_setaria_12_0641",0.0760739535496474,NA,-1.14187297609259,-1.1210556141714,-1.15816535182655,NA,-0.0517614296702243,"wet.10"
"TB_setaria_12_0201",-0.219120434593171,-0.0677949271708773,-0.378497776090813,-0.458988679916495,-0.38868139855453,0.0422023715867474,-0.0517614296702243,"wet.10"
"TB_setaria_16_0764",-0.0839732142232954,-0.170953124715999,0.280467273947825,0.347538699467176,0.247136867901754,0.339622219849853,-0.0456637576160887,"dry.11"
"TB_setaria_16_0803",0.11123326236365,0.377579273203083,-0.796502379107447,-1.22072374327109,-0.743751029930828,-0.744246863085711,-0.0288396159073032,"dry.11"
"TB_setaria_16_0789",0.0230506202092094,-0.165110177459783,0.716832797909184,0.873424986200846,0.726362201733441,0.838582274766033,-0.0324071671872026,"dry.11"
"TB_setaria_16_0690",-0.0982390645160112,0.375558504480642,-0.0306600289170101,-0.553197315717912,-0.0960804510757175,0.0715297788501432,-0.0569708172548602,"dry.11"
"TB_setaria_16_0705",-0.00365823704567036,-0.232165523835195,0.0310541058819967,0.352927620661515,-0.0185597490031993,0.117963652559262,-0.0548523743070279,"dry.11"
"TB_setaria_16_0756",0.134185620398315,0.0524244258091009,0.0351712798788177,0.284422914158741,0.00490346117150884,0.110605301282771,-0.0468517741456639,"dry.11"
"TB_setaria_16_0741",0.00447647263142108,-0.0524708925255417,1.53776709997897,1.43142411055518,1.52090190370766,1.92312210072511,-0.0380202076496937,"dry.11"
"TB_setaria_16_0808",-0.0706884284288763,0.170460053523018,-0.308081086335823,-0.492255407807875,-0.306055217627217,-0.308830281139551,-0.0346333737751241,"dry.11"
"TB_setaria_16_0809",-0.282187175580708,-0.0584511993737022,-0.243648446892993,-0.260008268984291,-0.225580590128415,-0.224561301219118,-0.0285366771926142,"dry.11"
"A10.1",0.148237183129557,-0.37487289170151,0.529205015592162,0.646335793583392,0.507948689130567,0.690125175948645,-0.0770187572746385,"dry.11"
"TB_setaria_16_0732",0.0227320569132432,0.0699041435642731,-0.0336536311714293,-0.370478055960786,-0.0310259384959673,0.0135149601203489,-0.0360008957700588,"dry.11"
"TB_setaria_12_0381",0.0649187439181082,-0.0857435469437209,0.0654685742896751,-0.018875170321926,0.0625543814557511,0.0926123481287103,-0.0311363992379929,"dry.11"
"TB_setaria_12_0128",-0.144686713930602,0.0943423999562548,0.75892594657478,0.702055914129961,0.734037109243919,0.897883987229706,-0.0418127756450677,"dry.11"
"TB_setaria_16_0745",-0.0947947936684953,-0.0142351929663319,0.938509124973261,0.832623187589771,0.961030806630609,0.964958615006456,-0.0209301463448742,"dry.11"
"TB_setaria_12_0604",0.0390767767254979,-0.120988556746497,0.719239005297051,0.689462757396186,0.691286440874178,0.853918864514084,-0.0447251399181962,"dry.11"
"TB_setaria_12_0411",0.0702126600933705,0.0194045470855897,0.0271526236338445,0.055219609677103,-0.0167951037692039,0.131236106720511,-0.0476547342172905,"dry.11"
"TB_setaria_16_0751",0.0641298015554166,0.119583212499147,-0.589801833337926,-0.628933059645422,-0.642707764616202,-0.253887558680855,-0.0586651868737496,"dry.11"
"TB_setaria_12_0310",-0.0579679443443611,-0.0905409634506944,0.074225325713616,-0.0751276944787042,0.0800587144060263,0.133692407533802,-0.0358066039776031,"dry.11"
"TB_setaria_16_0776",0.156323731502175,-0.0195901735991077,-0.0131137201262216,0.338145627240102,-0.0415167212956943,0.00345308864670718,-0.0437468012834533,"dry.11"
"TB_setaria_16_0723",0.017544061505757,0.270819751846851,-1.35731966445398,-1.64337256578916,-1.28314328746781,-0.967985719127616,-0.0282098738028669,"dry.11"
"TB_setaria_16_0792",-0.0764760253357737,0.127350912419691,0.691944213492426,0.678019649855895,0.668772797815181,0.858837169290288,-0.0467243072423606,"dry.11"
"TB_setaria_12_0292",-0.014959103522082,0.13929715298143,-0.876443888859972,-1.18991297225528,-0.807296776346542,-0.730536230712292,-0.0289868580251175,"dry.11"
"TB_setaria_12_0555",0.0861342510831906,-0.0402639844781334,-0.263671062223347,-0.268908097212837,-0.228132128964326,-0.269345184084647,-0.0252920575660983,"dry.11"
"TB_setaria_16_0715",-0.0326293570861595,-0.0520981698628702,-0.326493785111582,-0.171565766590267,-0.255925661145709,-0.326281982538651,-0.0263361159414451,"dry.11"
"TB_setaria_12_0255",-0.121136457177668,-0.19917863672426,0.368814856268918,0.55537903639096,0.388101475875777,0.441352204233812,-0.0283459080173935,"dry.11"
"TB_setaria_16_0692",0.0622163883098517,0.213355778788084,0.582230729723491,0.699296980539529,0.602613887899903,0.586132430525262,-0.0252895128101022,"dry.11"
"TB_setaria_16_0696",-0.0244858722570383,-0.0123301051084668,-0.153205574950283,-0.235956348953687,-0.147756024107015,-0.081181275752055,-0.0314647962358823,"dry.11"
"TB_setaria_16_0759",0.0762413764631246,0.129474132934735,-0.472129663743232,-0.230737411911069,-0.426040375981008,-0.410687764058847,-0.0288538332817948,"dry.11"
"TB_setaria_16_0687",-0.0228654099902344,-0.0551428830003873,0.672981611029849,0.775459474234289,0.659984211102555,0.732087621272055,-0.0372195488570491,"dry.11"
"TB_setaria_12_0434",-0.0561439571214171,-0.364214980129367,0.302724668191012,0.325911550125997,0.270921861485336,0.386978877193788,-0.0458442041271645,"dry.11"
"TB_setaria_12_0319",-0.00109300311305551,0.19224735046437,-0.91826632381909,-1.48187684825767,-0.90103773948675,-0.726453162177677,-0.0366859306200292,"dry.11"
"TB_setaria_12_0169",-0.0859075745641848,-0.181813562145662,0.0583401315130809,0.0430379522095814,0.0137224516788456,0.117520098697278,-0.0510108437979442,"dry.11"
"TB_setaria_12_0226",-0.00155497617565796,-0.274809559339164,1.08716304626029,1.54715621964231,1.07551374566819,1.3296153964576,-0.0424463278330326,"dry.11"
"TB_setaria_12_0499",-0.0387852276258778,-0.0145112156984751,-0.744866640301665,-0.663721146529097,-0.751193341732369,-0.565432683557145,-0.0370005866968908,"dry.11"
"TB_setaria_12_0109",0.0405636644960206,0.200588030622486,-0.9645071283917,-0.936369927377175,-0.949399203224833,-0.836747043333174,-0.0351178203388551,"dry.11"
"TB_setaria_12_0530",-0.0181199760592674,-0.0400747012795385,-0.161436186731537,-0.075550061906453,-0.0841290437020254,-0.178536423822398,-0.0244903666948937,"dry.11"
"TB_setaria_16_0681",0.0445447306081835,0.145258755645014,-0.208814003608866,-0.512749435783779,-0.215918520317695,-0.348064602933918,-0.0388679312240542,"dry.11"
"TB_setaria_16_0775",0.0192338066921058,-0.0799647760734751,0.656528912784572,0.529630284694579,0.690837680379092,0.620231506834967,-0.0276577808703706,"dry.11"
"TB_setaria_16_0760",0.0819947985323185,0.19747470201767,-0.353312490416186,-0.687701479868125,-0.407055603538787,-0.278128475498606,-0.0523331423404654,"dry.11"
"TB_setaria_16_0686",0.0248923969942115,0.175213350781398,-0.194082076129103,-0.362656036944651,-0.223990768738008,-0.184921975545948,-0.0447670130071354,"dry.11"
"TB_setaria_16_0700",-0.0318070175858531,0.167719512570794,-0.0768469784261268,-0.363848838861372,-0.109634392450025,-0.0627548219314307,-0.0439426951540127,"dry.11"
"TB_setaria_12_0487",0.0643327301729608,0.246631636262566,-0.320868777132705,-0.244441141808319,-0.353929833325124,-0.282114324504623,-0.0471079651478145,"dry.11"
"TB_setaria_16_0688",0.0772021664483386,-0.0531260246074659,-0.12964768047938,0.0826005137131296,-0.119762487852493,-0.171851260980578,-0.0283935854409485,"dry.11"
"TB_setaria_16_0679",0.13742969806725,0.0893756000545985,-0.224513012467858,-0.145065183125899,-0.26719740593887,-0.16922410472898,-0.0505051964210577,"dry.11"
"TB_setaria_12_0122",0.0680338612978932,-0.107348877491464,0.126793339442487,0.434317893381946,0.132111139383365,0.0875742058176678,-0.0286665292268014,"dry.11"
"TB_setaria_12_0204",-0.100323557810592,-0.0612258806661266,1.17021767178682,1.07146064754147,1.16177128893938,1.30468461679564,-0.0300577627639268,"dry.11"
"TB_setaria_16_0678",0.00774858432863886,0.130936755629446,0.517061334728154,0.737316355981887,0.519301315501463,0.558318515365045,-0.0336923803884275,"dry.11"
"TB_setaria_16_0783",0.0149999095652957,-0.0382142636251026,-0.206389831569953,-0.540882071784649,-0.184876378799408,-0.157581436189098,-0.0350847739996817,"dry.11"
"TB_setaria_12_0256",0.0173501401955655,0.136783786334479,0.141142836687114,0.20935513230398,0.138406846511604,0.108911160788369,-0.030735486207361,"dry.11"
"TB_setaria_12_0412",0.0272631782984257,-0.111345013525267,0.395049840634713,0.5466555930548,0.39243819505403,0.597800522512901,-0.0340494866981721,"dry.11"
"TB_setaria_12_0335",0.111466175922659,0.0162602944615257,0.127583397760855,0.34957709103449,0.119408768220895,0.156457038811707,-0.037299701722034,"dry.11"
"TB_setaria_16_0805",0.0813075206750353,0.0972093433744271,-0.070702565013635,-0.206756944911988,-0.0466869487718593,-0.00646344923926705,-0.0265734728398598,"dry.11"
"TB_setaria_12_0611",-0.0713962316662112,0.0663295397888849,-0.222377263243739,-0.444919550144443,-0.22005355803524,-0.191023247600545,-0.0326417368014478,"dry.11"
"TB_setaria_12_0559",0.0590681383066666,-0.0438161833040966,-0.094299871144972,-0.176388375316075,-0.0963750278853703,0.0306850400301051,-0.0391776275208926,"dry.11"
"TB_setaria_16_0786",0.187889135830917,-0.0648184560874823,-0.365536545841004,-0.0449276832882721,-0.381979097958973,-0.185905461015432,-0.0421478450636306,"dry.11"
"TB_setaria_12_0358",0.0910966619558393,-0.14629519452095,-0.079288264798906,0.112466084861344,-0.0884665898735244,-0.0936069029067361,-0.0367710857640337,"dry.11"
"TB_setaria_16_0706",-0.0322111824241707,-0.0181698286386383,0.415299472652794,-0.305768002025557,0.428866737598939,0.534868295327939,-0.0318073497025343,"dry.11"
"TB_setaria_16_0802",-0.00237481614342902,0.252616895428495,-0.654505164951631,-0.622554722835283,-0.617163283975063,-0.583090373726445,-0.0309276947260456,"dry.11"
"TB_setaria_12_0260",-0.161869523195913,-0.262805886396225,0.657321371087118,0.511608833450617,0.645619239826477,0.897132391160797,-0.0434667435403591,"dry.11"
"TB_setaria_16_0758",0.0316761082775158,0.0370061017285104,0.420526534507999,0.460601467932674,0.402717805038443,0.363331018371407,-0.0403665351000722,"dry.11"
"TB_setaria_16_0772",-0.0350715316018337,-0.00816931993136959,0.970885365622884,1.00467156338229,0.971699328410179,1.06976493917342,-0.030592473517951,"dry.11"
"TB_setaria_16_0765",-0.0659304003491489,0.092820815789566,-0.608926502114547,-0.594021790981904,-0.683447831982068,-0.459751639839318,-0.0629636102494542,"dry.11"
"TB_setaria_12_0097",-0.0571205316580704,-0.0176906475178149,0.0515457826185675,0.0550999391169477,0.0632509608278594,0.238686942617009,-0.0416286026323097,"dry.11"
"TB_setaria_12_0125",-0.0178679406497794,-0.00574439165799937,-0.14004078505562,-0.121201787497388,-0.189651985895398,0.00840162397793109,-0.0443222881614014,"dry.11"
"TB_setaria_16_0796",-0.0715603989829348,0.12363769158566,0.132357450197935,0.363730812998791,0.0721544618793034,0.215196515554987,-0.0547532722901413,"dry.11"
"TB_setaria_12_0282",0.0402439019989688,-0.124974405919477,-0.292501295646289,-0.563761444183217,-0.312955569540779,0.052605463398256,-0.0454899886817482,"dry.11"
"TB_setaria_16_0762",-0.0429828698622225,0.0709601349655006,0.407953191711512,0.307665795776581,0.393363710291054,0.482731849573565,-0.039791344183682,"dry.11"
"TB_setaria_16_0769",0.0863323647600987,0.0147655106856939,0.136943497707869,0.0547719532213873,0.167342836705955,0.0631895160186473,-0.0208794833333014,"dry.11"
"TB_setaria_16_0767",0.0654741083249528,0.0837875535449775,-1.11302440913596,-1.32161680216457,-1.15919218907537,-0.570304871651356,-0.0357761166411441,"dry.11"
"TB_setaria_16_0682",-0.0759520793746051,-0.167821127996453,-0.221852850531335,-0.10384044950483,-0.191545460600081,-0.15188449620146,-0.0269694126461514,"dry.11"
"TB_setaria_12_0129",0.0563421987713677,-0.0271118579599992,0.110071922132339,0.434011476120669,0.140782695278024,0.209077547736555,-0.0319560072682819,"dry.11"
"TB_setaria_16_0699",-0.12557086930644,-0.2254786580324,-0.0928945608957841,0.0782535150110287,-0.1243678670942,-0.0326829118427302,-0.0483731155077151,"dry.11"
"TB_setaria_16_0812",0.0669969364089325,-0.263050753419846,0.954237262819469,1.03977433478018,0.958620024356699,1.04709110266629,-0.0293036042288275,"dry.11"
"TB_setaria_16_0738",-0.0101708954103304,-0.172046298110094,0.651209866292956,0.546559829593034,0.628718394902133,1.06880658119512,-0.0478828285886151,"dry.11"
"TB_setaria_12_0139",-0.0707922715673183,-0.272190104930907,0.216350894283464,0.491942406550407,0.236246306379221,0.235795089137476,-0.0289111174981594,"dry.11"
"TB_setaria_12_0046",0.0259411832357152,-0.0605175220358868,0.747515127656476,0.755092064929057,0.751688580712858,0.83792191739261,-0.0306067221712093,"dry.11"
"TB_setaria_12_0429",0.20298732162397,-0.0581871456964311,-0.400013717638506,-0.0505149150460926,-0.319643423742174,-0.311105565178885,-0.0229648775959119,"dry.11"
"TB_setaria_12_0275",-0.0824432318610202,0.370936900434517,-0.506415459551804,-0.37297068278583,-0.51032156019815,-0.412045573647769,-0.0458237013103103,"dry.11"
"TB_setaria_12_0560",-0.0326994110971629,-0.142398526816233,-0.382608575788857,-0.442450233579109,-0.388500794185618,-0.293843061338496,-0.0387370022060887,"dry.11"
"TB_setaria_12_0266",0.048958720658278,0.115985834421824,0.0617520912717906,0.483166767778259,0.0866563657711687,0.0724453978185789,-0.0339254416680449,"dry.11"
"TB_setaria_16_0703",-0.0319856041923989,0.151797719041356,0.546405751361191,0.468533044933627,0.539158635403954,0.568301427521913,-0.0346750162768761,"dry.11"
"TB_setaria_16_0701",0.103867701089305,0.0770982609938726,0.486495756467692,0.468764970683554,0.460994658701901,0.573607098001949,-0.0454811833547286,"dry.11"
"TB_setaria_16_0647",-0.0155833633544005,0.149063201993919,-0.158079017916478,-0.323582386134032,-0.146059890034852,-0.200819742854601,-0.0295887324918477,"dry.11"
"TB_setaria_16_0702",-0.0899561773603715,0.226422478394518,0.886974587011294,0.419003888121463,0.849179473011798,1.12675757154856,-0.0508088160186195,"dry.11"
"TB_setaria_16_0770",0.127454238602822,0.162672510404904,-0.149195694256782,-0.36213071965334,-0.161039812423755,-0.141558447416606,-0.0373315812228632,"dry.11"
"TB_setaria_12_0124",-0.0869532698928203,-0.0751563969192129,0.127997901839764,0.264570283694139,0.1570243553277,0.144708318955079,-0.0260375977115209,"dry.11"
"TB_setaria_16_0784",-0.126992364789984,0.115140983481042,-0.593488571683605,-0.88371461963113,-0.5931803513196,-0.418346442674027,-0.0359027957860832,"dry.11"
"TB_setaria_16_0730",-0.0157484253135996,0.197219593257703,0.19205171790022,-0.139579479482304,0.148271508547042,0.344451469207409,-0.0547606345458792,"dry.11"
"TB_setaria_12_0311",-0.0107328358354007,-0.0663830371629592,-0.479641256480763,-0.457088792556974,-0.496919794963247,-0.443813864163509,-0.0436382703021136,"dry.11"
"TB_setaria_12_0123",0.0157283577744561,0.0336987619399421,-0.587411043134116,-0.676999771456,-0.637733037832193,-0.429625700287657,-0.0350062137726878,"dry.11"
"TB_setaria_16_0691",-0.0875525812611622,0.447761778018938,0.0589039512494388,-0.512372004172016,0.0360913114332002,0.0828524180000886,-0.0397386985939167,"dry.11"
"TB_setaria_12_0157",0.121392955804,0.00917424636656523,0.80869844859161,0.95672763536503,0.788618973081583,0.953742646953099,-0.0423968129396941,"dry.11"
"TB_setaria_16_0693",-0.0105754197023165,-0.00127208944502154,0.105702822169956,0.0283057608731619,0.143726328383048,0.0978246278194757,-0.0228154364701987,"dry.11"
