"genotype","tv.hue_circular_mean","totalSV.nir_median","WUE.resid","avg.sv.height","avg.sv.area","area.over.water","water.amount.plus.cum","trt.day"
"TB_setaria_12_0096",-0.176837189184193,-0.37190240086138,0.092952159743333,0.0494570500979003,-0.00411993151323922,0.164279628365264,-0.0559318406266821,"dry.10"
"TB_setaria_12_0255",0.0946970521710846,-0.000939996371537605,0.188676986417394,0.536460689968728,0.335347390029032,0.422775011685231,-0.0497404790575867,"dry.10"
"TB_setaria_12_0414",-0.216776510152802,-0.26993843004715,-0.309971166174351,-0.279265645548959,-0.274909880134138,-0.0977027908921544,-0.0488978996077427,"dry.10"
"TB_setaria_12_0362",0.106804345733383,0.0827259926919257,-0.123837297404721,0.257646933178151,0.0504781667523292,0.090204581773617,-0.0467340192702232,"dry.10"
"TB_setaria_12_0157",0.245462703229666,0.176778004217388,NA,0.869853194201633,NA,NA,-0.0464164136594705,"dry.10"
"TB_setaria_12_0208",0.208130803055405,-0.182010025387792,-0.246921962685823,-0.0713881094449901,-0.261670260587262,-0.0679421876053654,-0.0496779294062608,"dry.10"
"TB_setaria_12_0201",-0.156542408973871,0.182806145595921,0.314608159223754,0.355671364190388,0.240330570698737,0.340586331940744,-0.0400496522537852,"dry.10"
"TB_setaria_12_0344",-0.0648879735953969,-0.00874330034223017,0.551245185541985,0.466397045214143,0.640016332073717,0.842667194642642,-0.0488978996077427,"dry.10"
"TB_setaria_12_0462",0.0295029930026665,0.205856604532388,0.323536148897157,0.307970173103906,0.261299382708196,0.507771815202528,-0.0451642552891249,"dry.10"
"TB_setaria_12_0211",0.211861384261472,0.0695798891696277,0.554128423257371,0.627353103351441,0.495321990980192,0.741651470066055,-0.0548550820929264,"dry.10"
"TB_setaria_12_0100",-0.0657011091467175,-0.140855331904429,-0.238946030574854,-0.374345769588542,-0.30691750616405,-0.0729795086188128,-0.0610464436620218,"dry.10"
"TB_setaria_12_0132",-0.0671264630190587,0.200372172228693,0.492185314692586,0.480616959906251,0.38828860725688,0.568826677955963,-0.0454334449225638,"dry.10"
"TB_setaria_12_0148",0.102523883916829,0.198164335445263,1.08048008721101,0.623079332730092,0.959871539243806,1.704957398523,-0.0548550820929264,"dry.10"
"TB_setaria_12_0342",0.268433158682448,-0.243374896657463,0.184224751258302,-0.0195804762250507,-0.0486178347711101,0.135933246473786,-0.0497093547343124,"dry.10"
"TB_setaria_12_0097",0.0650377891328534,-0.12038541958161,-0.0576138593103813,-0.113222832626071,-0.0528101451324103,0.132808475873937,-0.0559318406266821,"dry.10"
"TB_setaria_12_0424",0.167738261755643,-0.348256418092241,-0.305358963485253,-0.11851276467043,-0.293506282017109,-0.188128953848369,-0.0432799278550524,"dry.10"
"TB_setaria_12_0054",-0.0222831037820926,-0.165884720686435,-0.3599084034367,-0.684301631589036,-0.218231813804374,-0.0990505990868343,-0.0453292417438738,"dry.10"
"TB_setaria_12_0254",0.117954945087661,0.671527898264348,0.557855622266314,0.722395342327388,0.66665464181948,0.957295433430749,-0.0578161680607546,"dry.10"
"TB_setaria_12_0488",0.148276343409585,-0.0839592827158922,0.143033159341602,0.107113166692973,0.186379943497453,0.241955606634612,-0.0403188418872241,"dry.10"
"TB_setaria_12_0264",0.0905069042282189,0.208161401789806,0.493529071593898,0.636091848915938,0.582540633149495,0.794634883881234,-0.0521631857585371,"dry.10"
"TB_setaria_12_0501",0.175259967675908,-0.50378023444212,-0.524962666224343,-1.08985971969043,-0.548304398173002,-0.280316913488207,-0.0510617799452621,"dry.10"
"TB_setaria_12_0155",0.0168692528862292,0.345464431386605,0.245042256728911,0.58035747525571,0.385815920894805,0.604345228288146,-0.0430107382216134,"dry.10"
"TB_setaria_12_0023",0.112170355380241,-0.180747581504126,-0.20516187810605,-0.220888772791655,-0.134201090746743,0.0973128275882928,-0.0580943910422003,"dry.10"
"TB_setaria_12_0165",0.057508192942463,0.0356815880805193,-0.00977375643282313,-0.140680276340477,0.0704550024256386,0.171344212514833,-0.0480471715328657,"dry.10"
"TB_setaria_12_0447",0.325862689911264,-0.015596734512803,-0.164062389209399,0.0213768387421523,-0.0889201791881426,0.133527573270736,-0.0578161680607546,"dry.10"
"TB_setaria_12_0266",0.13202976827604,-0.121385416581337,-0.521511107518875,-0.483895830734783,-0.470455012018138,-0.163345920437251,-0.0459225641436534,"dry.10"
"TB_setaria_12_0441",0.170130493545338,0.0391827305359262,0.36151878105561,0.136897915281133,0.202453932528512,0.791709933228258,-0.0483569295233628,"dry.10"
"TB_setaria_12_0003",0.0107843868201702,0.537240810405866,0.365647848046018,0.688168057942814,0.375174623176675,0.453876219544218,-0.0453816002085853,"dry.10"
"TB_setaria_12_0006",0.163576028464432,-0.0696690543214739,-0.773310861731194,-0.881811246639218,-0.679935341732664,-0.375908329175488,-0.0510617860945738,"dry.10"
"TB_setaria_12_0015",0.184072427558045,-0.344644329085941,-0.291342159969179,-0.353637495876335,-0.200191506609106,0.0121892110263884,-0.0529394513320978,"dry.10"
"TB_setaria_12_0025",0.0134507236393757,-0.414973877758857,-0.361098329601017,-0.839885464973525,-0.319427216056719,-0.101950914972669,-0.0488625566486101,"dry.10"
"TB_setaria_12_0029",0.118075263149556,-0.689534811542776,-0.578095217381512,-0.750929361105594,-0.420612840021926,-0.114603191360357,-0.0553855881421905,"dry.10"
"TB_setaria_12_0039",0.0132448238447408,-0.568054162699322,-0.742115714690294,-1.02089231203233,-0.614734665973981,-0.246232090995634,-0.0521240723954003,"dry.10"
"TB_setaria_12_0044",-0.125069758802915,-0.335597105484432,-0.211739407427304,-0.320936136864567,-0.145349742737122,0.0372332925463133,-0.0513086934587027,"dry.10"
"TB_setaria_12_0047",0.168933509616878,-0.335597105484432,-0.208727890578137,-0.828493689647941,-0.0961319891011676,0.118266022157505,-0.0553855881421905,"dry.10"
"TB_setaria_12_0053",0.0354729014896185,-0.192795104422012,-0.485037628542014,-0.903997899874545,-0.690561392599243,-0.358897405754854,-0.034185735788054,"dry.10"
"TB_setaria_12_0056",0.158189947437308,-0.40637927792667,-0.121252211458776,-0.412784739397159,-0.112757891768524,0.0169207316354233,-0.0464164198385174,"dry.10"
"TB_setaria_12_0060",0.0478567642237317,-0.00847250346173467,-0.168753694359155,-0.474512512241002,-0.190418477202292,-0.0563250971282198,-0.0439702830284247,"dry.10"
"TB_setaria_12_0063",0.0344242975354764,-0.489866060370127,-0.19553901081765,-0.538993459049488,-0.148909750242652,0.0194457083344876,-0.0496779355853076,"dry.10"
"TB_setaria_12_0068",0.0910995573290876,-0.317328953136871,-0.231184114852382,-0.234862719823261,-0.213658014572771,-0.0465319621030145,-0.0472317987752149,"dry.10"
"TB_setaria_12_0088",-0.0262187190576617,-0.560466421650432,-0.351066941437984,-0.794791561620954,-0.213234389111854,0.0344991652130773,-0.0562009670788881,"dry.10"
"TB_setaria_12_0095",0.42718449426325,-0.857531776017407,0.118150280647783,0.0137025811443574,0.271013915681022,0.665785402871524,-0.0887306581379751,"dry.10"
"TB_setaria_12_0103",-0.00255000247368786,-0.227311832566147,-0.198796581546811,-0.315337107740002,-0.22019365595718,-0.11198558395787,-0.0397014143225967,"dry.10"
"TB_setaria_12_0122",0.198522856536638,0.129728787135438,-0.0425488478521685,-0.0222419876034655,-0.0161157605363043,0.106579002490069,-0.0480471777119125,"dry.10"
"TB_setaria_12_0123",-0.114498034728434,-0.251537287578857,-0.383924985384348,-0.506397453659664,-0.364789836590655,-0.140737997094078,-0.0472317987752149,"dry.10"
"TB_setaria_12_0125",0.306603299165345,0.437360978900685,0.413339017975447,0.509324877012851,0.433615637989793,0.592526806484063,-0.0480471777119125,"dry.10"
"TB_setaria_12_0126",0.0374751714173928,0.0767344524156067,0.264781310997111,0.175180594800787,0.305727964937696,0.459589540888342,-0.0504933145220052,"dry.10"
"TB_setaria_12_0128",-0.030345901727385,-0.00291117344041564,-0.389438249890659,0.00627561307057389,-0.257398399957054,-0.00589447808040777,-0.0553855881421905,"dry.10"
"TB_setaria_12_0130",0.0345375012550332,0.233774955194541,0.54397263513269,0.720350841548977,0.556755043180603,0.788263488934912,-0.0480471777119125,"dry.10"
"TB_setaria_12_0131",0.0746580565333345,-0.457121828426653,-0.091400177989526,0.0966988762776218,-0.0138941184258215,0.160585141990778,-0.0529394513320978,"dry.10"
"TB_setaria_12_0137",-0.00364189149300505,0.248903263103069,1.01832333985004,0.893508757746905,1.01512799703591,1.768710600236,-0.0591763373602717,"dry.10"
"TB_setaria_12_0139",0.128948726314979,0.245171149385916,1.00737147388012,1.07894105026868,0.985504450266745,1.53266394210328,-0.0494388758414342,"dry.10"
"TB_setaria_12_0144",0.192196986213628,0.383824388823117,0.346508286622677,0.356430991697691,0.39736356914346,0.55954338497745,-0.0534961514742832,"dry.10"
"TB_setaria_12_0147",0.166760868638538,-0.170494756485793,0.904562034795452,0.200696852295467,0.921549768424315,1.56244094433335,-0.0599877924868415,"dry.10"
"TB_setaria_12_0161",0.161547954860541,-0.486871759747574,-0.286367709204912,0.0747332387846723,-0.196845685429404,-0.02551448784461,-0.0551190617274228,"dry.10"
"TB_setaria_12_0167",-0.105466708270545,-0.346715164967751,-0.752552861343785,-0.702722859659904,-0.605559331916478,-0.296444039728089,-0.0559305168539925,"dry.10"
"TB_setaria_12_0169",0.0745939947015983,-0.0140170191965892,-0.1149980025762,-0.250107568008183,-0.0883020018652663,0.04967138672893,-0.0480471777119125,"dry.10"
"TB_setaria_12_0191",0.0421212512283709,-0.619770717648925,-0.360172431146868,-0.646342320782244,-0.388833372438269,-0.175156499912337,-0.0439702830284247,"dry.10"
"TB_setaria_12_0192",0.133500894333646,-0.232200928768264,-0.00400121293277068,-0.378680804194717,-0.00169241378915517,0.0945121650426988,-0.0456010409018198,"dry.10"
"TB_setaria_12_0204",0.126008328539953,0.93893738893729,1.09487465241532,1.40072920777457,1.01669143194172,1.3325165448911,-0.0299639528037593,"dry.10"
"TB_setaria_12_0205",0.0690013274206717,0.147711600510882,-0.202819314625754,-0.0222419876034655,-0.108952827205859,0.0900115949249871,-0.0537548302687954,"dry.10"
"TB_setaria_12_0238",0.00095313625266024,0.0714810125520196,-0.257787861004227,-0.0582355129808504,-0.110049635504655,0.211571228898033,-0.0607992476134113,"dry.10"
"TB_setaria_12_0239",0.051837149922732,-0.37457540316748,0.138925166350449,0.482006548635013,0.185752469200844,0.296248256163555,-0.050250330968004,"dry.10"
"TB_setaria_12_0252",-0.00745225616071628,0.221261626891092,-0.572853799770939,-0.718810965995138,-0.428636496374681,-0.125932367041114,-0.054570209205493,"dry.10"
"TB_setaria_12_0259",0.136800469083109,-0.626962124991961,-0.426809041753981,-0.886263691508516,-0.457044223371586,-0.2115346256719,-0.0439702830284247,"dry.10"
"TB_setaria_12_0260",-0.0303059820928008,-0.197774748802917,0.0982460691133998,-0.150479386147475,0.0514535641747962,0.085266666908442,-0.0398933883449369,"dry.10"
"TB_setaria_12_0275",-0.0547583714195574,-0.440426590710337,-0.660965981015741,-0.921923561584454,-0.723256072358759,-0.34271827065762,-0.0423395251550296,"dry.10"
"TB_setaria_12_0278",0.0745032358957713,-0.326492072368024,-0.0800366467604822,-0.511009941803966,-0.0886733367994958,0.0204829642835598,-0.0447856619651223,"dry.10"
"TB_setaria_12_0281",0.235863541807855,-0.145331838345956,-0.39263415558131,-0.357383214066782,-0.334640304535221,-0.149876014464342,-0.0510617860945738,"dry.10"
"TB_setaria_12_0282",-0.0285874383117724,-0.0996091281589963,-0.534175854469281,-0.43247118678415,-0.4626092271501,-0.254039019371209,-0.0486274207148644,"dry.10"
"TB_setaria_12_0285",-0.163294878380425,-1.00201359622399,0.199209741173377,-0.294403186778912,0.145388188911769,0.124973509666129,-0.0356441386897478,"dry.10"
"TB_setaria_12_0296",0.167455758544148,-0.427762062139864,-0.620162811651539,-1.3034819064594,-0.606853995892058,-0.272978837498409,-0.0464164198385174,"dry.10"
"TB_setaria_12_0297",0.160949266730608,-0.39772904983438,-0.0343366636031403,-0.492646774905489,0.0162892905146817,0.159566051149651,-0.0504933145220052,"dry.10"
"TB_setaria_12_0309",0.170616545219581,-0.0792535248802185,0.0767075278861114,-0.071300874386104,0.190697145062261,0.447734448982557,-0.0586471038889807,"dry.10"
"TB_setaria_12_0310",0.192056672588228,-0.232200928768264,0.196503684238164,-0.0126614454519799,0.263454651832006,0.45699435223086,-0.0537548302687954,"dry.10"
"TB_setaria_12_0311",-0.0361878567768929,-0.308107470310234,0.141589470380308,-0.501799475296307,0.193332739408884,0.341363744023425,-0.0513086934587027,"dry.10"
"TB_setaria_12_0316",0.132163924395184,-0.282137210469947,-0.9603405815169,-1.24664967260346,-0.868788726042231,-0.437048061620637,-0.0478159655882946,"dry.10"
"TB_setaria_12_0317",0.306510176536457,0.0348578851460397,-0.255310234514972,-0.45855370599555,-0.157976824184433,0.029626599512816,-0.0567419719805623,"dry.10"
"TB_setaria_12_0319",-0.0122883822674321,-0.340127926221429,-0.320384393859153,-0.783712531017925,-0.371429278184184,-0.175374174158658,-0.0423395251550296,"dry.10"
"TB_setaria_12_0333",0.0103850585301231,-0.552828011423351,0.330901991250478,-0.227305465412431,0.328390750417269,0.397364885421934,-0.0439702830284247,"dry.10"
"TB_setaria_12_0334",0.131653444339131,-0.110986278582224,-0.456757611748065,-0.927941864164192,-0.448552676145629,-0.192867178284573,-0.0464164198385174,"dry.10"
"TB_setaria_12_0336",0.0945423533365916,-0.241899415834304,-0.194028237547564,-0.300886931778994,-0.128523950065161,0.049943503144789,-0.0513086934587027,"dry.10"
"TB_setaria_12_0337",-0.0107856928391559,0.0421893789156262,-0.270623525344076,-0.456602900247165,-0.263614006507183,-0.0851576771185565,-0.0464164198385174,"dry.10"
"TB_setaria_12_0338",-0.0446788747289562,-0.0685457566481747,-0.742898421107679,-0.839885464973525,-0.706805874849055,-0.315210888905157,-0.0472317987752149,"dry.10"
"TB_setaria_12_0341",0.0831209955651763,-0.583078646436316,-0.443778877221719,-0.839885464973525,-0.374393207915914,-0.123565722210042,-0.0504933145220052,"dry.10"
"TB_setaria_12_0347",-0.0282994240828603,-0.28009005220728,-0.0459883151328686,-0.122373737815796,-0.10667729607549,-0.0309610494495997,-0.0398933883449369,"dry.10"
"TB_setaria_12_0349",0.0510843094118149,-0.423513118065796,-0.508331005387649,-0.596596487744147,-0.472597780848664,-0.195941473582687,-0.0480471777119125,"dry.10"
"TB_setaria_12_0353",0.0490747825277463,-0.00291117344041564,-0.850781647019157,-0.946127657586417,-0.675476013856383,-0.267623755872575,-0.0537548302687954,"dry.10"
"TB_setaria_12_0357",0.0068360938372805,-0.74836068290262,-0.410945059270393,-0.750929361105594,-0.254746156131414,0.0119320158100531,-0.0570163460155857,"dry.10"
"TB_setaria_12_0358",0.222888125283032,-0.344644329085941,-0.00383586195562587,0.0613560079066383,0.0760328201111454,0.25329618693037,-0.0537548302687954,"dry.10"
"TB_setaria_12_0363",-0.000228935240937263,-0.202738916447648,-0.0722566061840371,-0.387129487108178,-0.0121890470332617,0.143870596878364,-0.0513086934587027,"dry.10"
"TB_setaria_12_0368",-0.0785111858171126,-0.0792535248802185,0.120451923292203,0.0908822344193088,0.132795711217269,0.220311094980845,-0.0464164198385174,"dry.10"
"TB_setaria_12_0382",-0.0284375009321487,-0.0140170191965892,-0.330210384639185,-0.35363749587633,-0.311934818734947,-0.109208773703795,-0.0472317987752149,"dry.10"
"TB_setaria_12_0384",-0.0790311672698833,-0.742004144985329,-0.499127251071391,-0.646342320782244,-0.490007625306257,-0.214816701543245,-0.0464164198385174,"dry.10"
"TB_setaria_12_0386",0.183731712065396,0.0593841704044507,-0.480861122134236,-0.822827635028195,-0.639921064105145,-0.330022340121131,-0.0366318725981467,"dry.10"
"TB_setaria_12_0387",0.149075641858596,-0.261114828580199,-0.253310798641536,-0.337189747494131,-0.204799857238591,-0.0203466826417161,-0.0496779355853076,"dry.10"
"TB_setaria_12_0402",0.198451070642455,0.0461508487134611,0.011413178505006,-0.168172384394963,-0.0272476733155617,0.0587824444259663,-0.0413243245757363,"dry.10"
"TB_setaria_12_0409",0.0343903644848264,0.477847940757229,-0.21672892273619,0.374569478693004,-0.13751066650456,0.012563140846146,-0.0518732412211436,"dry.10"
"TB_setaria_12_0410",0.101726185687496,-0.0325202991059066,-0.519033029514351,-0.593968376415004,-0.461779162219457,-0.242623437153923,-0.050250330968004,"dry.10"
"TB_setaria_12_0411",-0.0104196961809997,-0.121434673245378,0.029804966026058,-0.04489315398903,0.0711144465517525,0.199522730632658,-0.0496779355853076,"dry.10"
"TB_setaria_12_0412",0.0213130714103789,-0.192795104422012,0.283697115477692,0.278511733205986,0.285960836936849,0.358841692029966,-0.0447856619651223,"dry.10"
"TB_setaria_12_0418",0.0198266197962002,-0.100473487262255,0.399104948978791,0.147768357392658,0.392307967551618,0.465189447939522,-0.0431549040917272,"dry.10"
"TB_setaria_12_0420",0.139326583320833,0.171939002496929,0.536958073724426,0.5268116226711,0.513480313363973,0.587676715209931,-0.0398933883449369,"dry.10"
"TB_setaria_12_0421",-0.0172053939093588,0.0195030546629264,0.385043310211064,0.238343878000578,0.401802024221262,0.535487741336391,-0.0472317987752149,"dry.10"
"TB_setaria_12_0423",-0.126016499821947,0.0709336835014346,0.0990137820805506,0.177885435433731,0.118113731480116,0.2155654157882,-0.0472317987752149,"dry.10"
"TB_setaria_12_0426",-0.065654779433707,-0.489866060370127,-0.606365065818839,-0.483551298884899,-0.496604264527732,-0.183147310560916,-0.0521240723954003,"dry.10"
"TB_setaria_12_0428",0.13169147390757,-0.40637927792667,-0.364252031387919,-0.412784739397159,-0.288860760548986,-0.0634149057766433,-0.0513086934587027,"dry.10"
"TB_setaria_12_0430",-0.00431805866005264,0.113567119404416,0.105801133046896,0.151940832769616,0.115366984404387,0.201433922258874,-0.0445701450820155,"dry.10"
"TB_setaria_12_0433",-0.0284631660094246,0.0883882101165556,0.209734894135395,0.119677411435637,0.18539741238365,0.217621696435336,-0.041524146218332,"dry.10"
"TB_setaria_12_0434",-0.0620056240311542,0.123770063821445,0.153042725780057,0.331383772479734,0.111107504329171,0.134577235931505,-0.0398933883449369,"dry.10"
"TB_setaria_12_0435",-0.0128085571981175,-0.00980234869395163,-0.199899854742079,-0.130309223274035,-0.229924828902474,-0.122652376828115,-0.0413243245757363,"dry.10"
"TB_setaria_12_0437",-0.129441423166908,-0.232200928768264,0.14983515792875,0.0673210700920646,0.100479467764551,0.118141623319775,-0.0390780094082393,"dry.10"
"TB_setaria_12_0444",0.120204984909249,-0.142139456902688,-0.113506677155951,-0.548440546336716,-0.0868181766431225,0.0507996110744191,-0.0480471777119125,"dry.10"
"TB_setaria_12_0446",0.0968600491144464,-0.182789240753087,0.0326152895196679,0.130996840114448,-0.0286980804759322,0.0174609810216704,-0.0390780094082393,"dry.10"
"TB_setaria_12_0452",0.161717468913028,-0.423513118065796,-0.263508941740743,-0.671836256615451,-0.194357508821153,0.00135368878787392,-0.0513086934587027,"dry.10"
"TB_setaria_12_0453",0.181383855327972,-0.0360277015341428,0.324857892788145,0.336060964889418,0.363112100925533,0.53326941898432,-0.0504933145220052,"dry.10"
"TB_setaria_12_0454",0.0857717083657247,-0.222441540908967,-0.178020354014099,-0.750929361105594,-0.150893327815969,0.00355414041150703,-0.0480471777119125,"dry.10"
"TB_setaria_12_0457",0.12312819649755,0.00826208237653422,-0.494164729178755,-0.520278723035058,-0.472057929037456,-0.200578939879466,-0.0472317987752149,"dry.10"
"TB_setaria_12_0460",0.156558131472414,-0.513867025996431,-0.270424557444525,-0.828493689647941,-0.296189027477371,-0.122269996110745,-0.0439702830284247,"dry.10"
"TB_setaria_12_0465",0.035332619722201,0.0195030546629264,0.0576243301583147,0.273571942876969,0.0539765701455679,0.132651739048175,-0.0447856619651223,"dry.10"
"TB_setaria_12_0467",-0.184247980801596,-0.878285700013451,-0.49625975217096,-0.895615394598813,-0.406456404912653,-0.179143127393625,-0.0526846963477134,"dry.10"
"TB_setaria_12_0469",0.0539281988909391,-0.537398169210805,-0.0579909760840944,-0.520278723035058,-0.0834884067307067,0.0106244939416882,-0.0431549040917272,"dry.10"
"TB_setaria_12_0471",-0.0205525235907585,-0.406800272728293,0.23894651317038,-0.0367193605638142,0.256681715864434,0.370069955631739,-0.0453816002085853,"dry.10"
"TB_setaria_12_0475",-0.0328483051999686,-0.0898960020708321,-0.36046426176138,-0.794791561620954,-0.341747999119438,-0.127169059281025,-0.0472317987752149,"dry.10"
"TB_setaria_12_0477",-0.0225053223479118,-0.43199726671546,-0.220748071498888,-0.488091917443056,-0.183203840424829,-0.0122764951050346,-0.0488625566486101,"dry.10"
"TB_setaria_12_0480",0.00359667026629829,-0.457121828426653,-0.291685416320889,-0.718810965995138,-0.364544709890739,-0.181123573103815,-0.0407087672816345,"dry.10"
"TB_setaria_12_0485",0.0742124281335963,0.113477974328847,-0.00856789541929677,0.151023473002561,-0.0272974851905522,0.0171399134848841,-0.0405128694491665,"dry.10"
"TB_setaria_12_0486",0.170536805524931,-0.0798226610631667,0.0896296778259957,-0.0585373819975699,0.135127563137256,0.23406806742955,-0.050250330968004,"dry.10"
"TB_setaria_12_0487",0.0863863780411967,0.0841420845772282,0.453594995785912,0.57668258486841,0.406647847359172,0.454791787876236,-0.0364555938163176,"dry.10"
"TB_setaria_12_0492",0.0312485875121829,-0.362566449747609,-0.0672450627567374,-0.197502342708013,-0.0156025663602597,0.1321828965257,-0.0504933145220052,"dry.10"
"TB_setaria_12_0493",-0.064070146570506,0.208699038954341,0.918209390450334,0.997142936409773,0.910659090008367,1.37297157993712,-0.0510617860945738,"dry.10"
"TB_setaria_12_0497",-0.0755743797647723,-0.832820958008726,-0.843639614004239,-0.964512283831215,-0.685084504825864,-0.276875871509009,-0.0529394513320978,"dry.10"
"TB_setaria_12_0499",0.0875800871712176,-0.521762599174835,-0.181573542230963,-0.204889961227163,-0.164089702898216,-0.0127110993105828,-0.0472317987752149,"dry.10"
"TB_setaria_12_0503",0.0158499800241591,0.0449372859733364,0.304701576054469,0.282237488748497,0.365096143515529,0.541029700095635,-0.0551190617274227,"dry.10"
"TB_setaria_12_0506",0.0304829422844908,-0.833776481113806,-0.464120976326772,-0.941899463294397,-0.404816729644839,-0.213058528487627,-0.0494388758414342,"dry.10"
"TB_setaria_12_0508",-0.156657881421662,-0.71342313026959,0.00384872886959584,-0.395289255907614,-0.0250171375228047,0.0123454127843586,-0.0397014143225967,"dry.10"
